ID,Intercept,umol.L.sec,Temp.C,Light_Dark
Padi_10_39C_D,126.0127439,-0.04429258,38.95039474,NA
Padi_10_39C,136.7461567,-0.004273271,38.61231897,NA
Padi_10_41C_D,94.1537054,-0.033290041,40.75780435,NA
Padi_10_41C,116.3302992,-0.039814159,40.20072222,NA
Padi_2_14C_D,279.2340555,-0.012652577,14.2918,NA
Padi_2_14C,259.0280714,0.046460912,14.40872222,NA
Padi_2_18C_D,284.4084206,-0.017606085,18.8497037,NA
Padi_2_18C,256.2268667,0.063516657,18.61475676,NA
Padi_2_22C_D,301.5063354,-0.03128841,22.14937931,NA
Padi_2_22C,238.3564464,0.109658739,22.01509722,NA
Padi_2_26C_D,287.4431194,-0.032875227,26.1685,NA
Padi_2_26C,233.0979036,0.126852661,26.03696364,NA
Padi_2_28C_D,269.902258,-0.036348127,28.14984783,NA
Padi_2_28C,238.9657455,0.160048024,28.08083784,NA
Padi_2_30C_D,246.0904582,-0.03144868,30.02979487,NA
Padi_2_30C,187.3576322,0.162948957,29.98278333,NA
Padi_2_32C_D,306.9167156,-0.029487364,32.04043956,NA
Padi_2_32C,186.0156498,0.134238509,31.85008929,NA
Padi_2_34C_D,205.0801284,-0.031890418,34.616,NA
Padi_2_34C,164.8023126,0.09254,34.04722917,NA
Padi_2_36C_D,241.4642271,-0.041013117,37.38161947,NA
Padi_2_36C,155.0431322,0.083313675,35.96653191,NA
Padi_2_39C_D,122.6294504,-0.034883087,39.178,NA
Padi_2_39C,130.0127663,-0.002285122,38.74180597,NA
Padi_2_41C_D,93.00029636,-0.031448178,40.8986087,NA
Padi_2_41C,113.8121105,-0.034572177,40.3467963,NA
Padi_3_14C_D,271.9271052,-0.013179684,14.27362921,NA
Padi_3_14C,250.6485669,0.049164138,14.39997222,NA
Padi_3_18C_D,282.3065532,-0.015000379,18.73557407,NA
Padi_3_18C,250.7890952,0.097164103,18.45856757,NA
Padi_3_22C_D,305.6861254,-0.033672596,22.08824138,NA
Padi_3_22C,239.1985433,0.132332162,21.94868056,NA
Padi_3_26C_D,287.2828138,-0.036183781,26.11464655,NA
Padi_3_26C,224.3584089,0.145063658,25.98307143,NA
Padi_3_28C_D,273.2112519,-0.040861304,28.08355556,NA
Padi_3_28C,240.4757305,0.173323737,28.01716216,NA
Padi_3_30C_D,252.1640205,-0.02910029,29.98716901,NA
Padi_3_30C,199.4812341,0.165866272,29.95246667,NA
Padi_3_32C_D,305.4707144,-0.028530682,32.00321918,NA
Padi_3_32C,181.441882,0.13965123,31.9154881,NA
Padi_3_34C_D,215.0300798,-0.03172508,34.5955,NA
Padi_3_34C,167.9721414,0.132254345,34.05387755,NA
Padi_3_36C_D,257.5797337,-0.033393176,37.36253982,NA
Padi_3_36C,149.6431978,0.30056044,35.9476383,NA
Padi_3_39C_D,136.5917087,-0.034589699,39.08586047,NA
Padi_3_39C,134.8024734,0.017197872,38.62640299,NA
Padi_3_41C_D,107.9534114,-0.034528312,41.04856522,NA
Padi_3_41C,114.5973166,-0.015385663,40.5512963,NA
Padi_4_14C_D,252.5574667,-0.011585511,14.24757732,NA
Padi_4_14C,234.2510654,0.04219912,14.36769444,NA
Padi_4_18C_D,253.6981926,-0.025665994,18.63116667,NA
Padi_4_18C,239.7517286,0.072187217,18.28610811,NA
Padi_4_22C_D,270.012679,-0.029254223,22.07055682,NA
Padi_4_22C,218.1454985,0.100325267,21.9270137,NA
Padi_4_26C_D,251.3509808,-0.028554006,26.12040678,NA
Padi_4_26C,196.972291,0.102223661,26.00196429,NA
Padi_4_28C_D,243.0694153,-0.027021085,28.07484444,NA
Padi_4_28C,208.2754273,0.122528791,28.01176316,NA
Padi_4_30C_D,214.3564589,-0.016347861,29.96419658,NA
Padi_4_30C,172.1031455,0.09877629,29.91406667,NA
Padi_4_32C_D,265.9031326,-0.031588428,31.9512,NA
Padi_4_32C,161.7411575,0.116481439,31.86784524,NA
Padi_4_34C_D,174.9947208,-0.026344299,34.543,NA
Padi_4_34C,145.6707113,0.075762129,33.99255102,NA
Padi_4_36C_D,198.8672931,-0.020136476,37.30254237,NA
Padi_4_36C,138.6907771,0.06830376,35.90893617,NA
Padi_4_39C_D,112.9629137,-0.027621289,39.07732558,NA
Padi_4_39C,118.4135257,-0.000218224,38.6661791,NA
Padi_4_41C_D,85.40273151,-0.027562819,40.83741304,NA
Padi_4_41C,103.416221,-0.028441023,40.30521818,NA
Padi_5_14C_D,278.0629615,-0.010873707,14.29823711,NA
Padi_5_14C,255.2412139,0.043456374,14.42427778,NA
Padi_5_18C_D,276.2685941,-0.036544828,18.78265455,NA
Padi_5_18C,292.6647233,0.075807826,18.50219512,NA
Padi_5_22C_D,298.5310908,-0.027430071,22.15271591,NA
Padi_5_22C,242.6774266,0.100453279,22.02350685,NA
Padi_5_26C_D,284.4433619,-0.035532885,26.21955932,NA
Padi_5_26C,227.7131043,0.12396087,26.13119298,NA
Padi_5_28C_D,252.5354447,-0.023722753,28.14522449,NA
Padi_5_28C,230.8809062,0.136771538,28.08744737,NA
Padi_5_30C_D,236.671418,-0.02792936,30.033925,NA
Padi_5_30C,191.3615846,0.117593218,30.01421667,NA
Padi_5_32C_D,294.8961019,-0.033434354,31.98853333,NA
Padi_5_32C,179.2188981,0.11458599,31.92059763,NA
Padi_5_34C_D,191.6530513,-0.030228503,34.61664063,NA
Padi_5_34C,163.6371063,0.077789921,34.07166667,NA
Padi_5_36C_D,224.90077,-0.038424121,37.32428319,NA
Padi_5_36C,153.3033291,0.068322934,35.97714894,NA
Padi_5_39C_D,115.0021802,-0.03384987,39.10976744,NA
Padi_5_39C,129.9370892,-0.011308517,38.72089706,NA
Padi_5_41C_D,79.89489538,-0.029649231,40.80173913,NA
Padi_5_41C,97.21091152,-0.021762597,40.24412963,NA
Padi_6_14C_D,273.8030575,-0.011199266,14.07947423,NA
Padi_6_14C,253.1334118,0.047588629,14.12572973,NA
Padi_6_18C_D,280.4981834,-0.018854663,18.78803636,NA
Padi_6_18C,254.4809973,0.071568479,18.52028947,NA
Padi_6_22C_D,299.8498713,-0.027438563,22.10643182,NA
Padi_6_22C,237.8198458,0.105439403,21.96606849,NA
Padi_6_26C_D,282.9045146,-0.03276859,26.15576271,NA
Padi_6_26C,224.8020184,0.113523782,26.02989286,NA
Padi_6_28C_D,261.57173,-0.026363241,28.06510204,NA
Padi_6_28C,222.4440647,0.109538235,27.98431579,NA
Padi_6_30C_D,233.8447117,-0.027646417,30.05097674,NA
Padi_6_30C,190.0826592,0.109856352,30.02403333,NA
Padi_6_32C_D,292.3437523,-0.04338242,32.04546053,NA
Padi_6_32C,179.8651642,0.127953759,31.96523669,NA
Padi_6_34C_D,194.9257723,-0.030466136,34.59542188,NA
Padi_6_34C,165.4432861,0.044991538,34.0278125,NA
Padi_6_36C_D,217.8925019,-0.033690927,37.36676106,NA
Padi_6_36C,149.5659817,0.062499285,36.18396154,NA
Padi_6_39C_D,123.2938512,-0.028470114,39.19631579,NA
Padi_6_39C,131.2108313,-0.00504104,38.7745,NA
Padi_6_41C_D,94.94340988,-0.030706324,40.89508696,NA
Padi_6_41C,114.6169226,-0.031450507,40.38231481,NA
Padi_7_14C_D,269.2629933,-0.014653177,14.23810309,NA
Padi_7_14C,246.7903227,0.052136532,14.32251351,NA
Padi_7_18C_D,275.2739044,-0.018531073,18.80398182,NA
Padi_7_18C,239.6782195,0.079223942,18.51257895,NA
Padi_7_22C_D,299.8682855,-0.033011878,22.18346591,NA
Padi_7_22C,231.5897143,0.097288145,22.02680822,NA
Padi_7_26C_D,280.3214996,-0.029943552,26.19958475,NA
Padi_7_26C,217.6431888,0.146361045,26.05932143,NA
Padi_7_28C_D,261.9818706,-0.033730915,28.12318367,NA
Padi_7_28C,219.7125523,0.157370769,28.04992105,NA
Padi_7_30C_D,239.6107373,-0.033546779,30.1142,NA
Padi_7_30C,184.1745555,0.15129213,30.08701667,NA
Padi_7_32C_D,317.012865,-0.049556976,32.14189474,NA
Padi_7_32C,220.824606,0.154413928,32.10419802,NA
Padi_7_34C_D,196.6487788,-0.033659641,34.73715714,NA
Padi_7_34C,156.4190621,0.118253684,34.177375,NA
Padi_7_36C_D,221.1296546,-0.037870875,37.51052679,NA
Padi_7_36C,144.4390376,0.054025195,36.07446809,NA
Padi_7_39C_D,116.8316934,-0.035756132,39.29402597,NA
Padi_7_39C,122.8360337,0.000776857,38.99994737,NA
Padi_7_41C_D,84.23304369,-0.031426769,40.94343478,NA
Padi_7_41C,105.675888,-0.037482124,40.4132963,NA
PadiBk_8_14C_D,243.4425502,-0.000782799,14.0295567,NA
PadiBk_8_14C,243.9091306,-0.001228209,14.13272222,NA
PadiBk_8_18C_D,243.4059614,-0.001199781,18.62677778,NA
PadiBk_8_18C,244.1074094,-0.001078476,18.36097368,NA
PadiBk_8_22C_D,232.3745332,-0.004593681,21.99072619,NA
PadiBk_8_22C,235.1049531,-0.004373326,21.88716438,NA
PadiBk_8_26C_D,218.1896897,-0.003316495,26.08111017,NA
PadiBk_8_26C,221.2346709,-0.005265448,26.02358929,NA
PadiBk_8_28C_D,203.9768527,-0.003176409,27.91308163,NA
PadiBk_8_28C,205.5707887,-0.003357949,27.82928947,NA
PadiBk_8_30C_D,189.9030074,-0.002121511,29.86090244,NA
PadiBk_8_30C,191.6753642,-0.003115005,29.83808333,NA
PadiBk_8_32C_D,175.4360872,-0.001919811,31.81765789,NA
PadiBk_8_32C,178.8174539,-0.003051771,31.76910059,NA
PadiBk_8_34C_D,160.8157481,-0.003885838,34.52136364,NA
PadiBk_8_34C,163.4796922,-0.004131682,34.00110417,NA
PadiBk_8_36C_D,146.1184449,-0.004575616,37.14873451,NA
PadiBk_8_36C,152.156414,-0.004747992,35.83391489,NA
PadiBk_8_39C_D,129.4031024,-0.002606081,38.95919737,NA
PadiBk_8_39C,133.0426567,-0.005076041,38.60269118,NA
PadiBk_8_41C_D,115.0693921,-0.005916749,40.82167391,NA
PadiBk_8_41C,118.4480504,-0.005797757,40.32268519,NA
PadiBk_9_14C_D,248.6781568,-0.00045126,14.00120619,NA
PadiBk_9_14C,248.9101556,-0.000682735,14.07605405,NA
PadiBk_9_18C_D,249.3360833,-0.000840169,18.66410909,NA
PadiBk_9_18C,249.7882737,-0.00077838,18.40463158,NA
PadiBk_9_22C_D,240.6199734,-0.002679155,22.08011972,NA
PadiBk_9_22C,242.8168889,-0.001760962,21.90167123,NA
PadiBk_9_26C_D,225.5526881,-0.003583413,26.10308403,NA
PadiBk_9_26C,228.0556814,-0.005154715,26.04585965,NA
PadiBk_9_28C_D,210.3788245,-0.002371233,27.94822449,NA
PadiBk_9_28C,211.7490013,-0.002490634,27.86260526,NA
PadiBk_9_30C_D,195.7012078,-0.002995829,29.89187805,NA
PadiBk_9_30C,197.8200408,-0.00342133,29.88191667,NA
PadiBk_9_32C_D,181.6850839,-0.001876525,31.80259211,NA
PadiBk_9_32C,184.8955759,-0.002792687,31.75552071,NA
PadiBk_9_34C_D,167.6678722,-0.003086091,34.53630303,NA
PadiBk_9_34C,169.6521172,-0.002783243,34.00814583,NA
PadiBk_9_36C_D,152.8554637,-0.004053339,37.13241593,NA
PadiBk_9_36C,157.7597443,-0.003573301,35.83855319,NA
PadiBk_9_39C_D,134.6367844,-0.002783549,38.98322368,NA
PadiBk_9_39C,137.9438807,-0.004647592,38.65239706,NA
PadiBk_9_41C_D,121.1520885,-0.005447387,40.81517391,NA
PadiBk_9_41C,123.8866,-0.005180115,40.297,NA
Prubr_1_14C,249.1659977,-0.003228519,14.349,NA
Prubr_1_18C,247.2658499,-0.004993763,18.35789286,NA
Prubr_1_22C,236.4978883,-0.008191621,22.15492308,NA
Prubr_1_26C,218.6414503,-0.011879957,26.28598125,NA
Prubr_1_28C,202.2901467,-0.015106488,28.11794904,NA
Prubr_1_30C,189.6159724,-0.016543789,29.57476923,NA
Prubr_1_31C,180.28082,-0.017094857,30.66528796,NA
Prubr_1_32C,169.0591212,-0.018514112,32.01067665,NA
Prubr_1_33C,157.1963596,-0.015554101,33.30870352,NA
Prubr_1_34C,152.1545742,-0.015634147,33.98989308,NA
Prubr_1_36C,139.8232582,-0.014545534,36.3549434,NA
Prubr_1_38C,130.4681907,-0.016009237,38.10477128,NA
Prubr_1_40C,120.3048004,-0.019360754,40.27703086,NA
Prubr_1_42C,106.2694167,-0.017896643,42.2598655,NA
Prubr_10_14C,263.1181024,-0.002763246,14.22342236,NA
Prubr_10_18C,260.5781325,-0.004662512,18.29144643,NA
Prubr_10_22C,249.1208295,-0.00815068,22.17782051,NA
Prubr_10_26C,229.6416731,-0.012263288,26.283,NA
Prubr_10_28C,214.5609415,-0.01213855,28.05480128,NA
Prubr_10_30C,202.1552267,-0.013298535,29.54916774,NA
Prubr_10_31C,190.8535704,-0.013092314,30.64366497,NA
Prubr_10_32C,180.3115709,-0.015356536,31.96537349,NA
Prubr_10_33C,167.2536553,-0.012381842,33.2803401,NA
Prubr_10_34C,161.5210126,-0.014277437,34.00084516,NA
Prubr_10_36C,148.3805761,-0.011700819,36.37390506,NA
Prubr_10_38C,139.0937118,-0.013882457,38.02461364,NA
Prubr_10_40C,127.0939666,-0.016263528,40.23373292,NA
Prubr_10_42C,112.748004,-0.015424924,42.19957558,NA
Prubr_2_14C,255.9066657,-0.002109724,14.35254037,NA
Prubr_2_18C,251.6080376,-0.003446635,18.44850595,NA
Prubr_2_22C,240.7908562,-0.006386744,22.19885897,NA
Prubr_2_26C,223.6274365,-0.008691854,26.3742875,NA
Prubr_2_28C,208.3406143,-0.010133537,28.17934395,NA
Prubr_2_30C,196.284284,-0.010803906,29.62292308,NA
Prubr_2_31C,184.8877233,-0.011487223,30.72540838,NA
Prubr_2_32C,173.9389723,-0.013336025,32.04506587,NA
Prubr_2_33C,163.0608072,-0.010085711,33.39403518,NA
Prubr_2_34C,156.104092,-0.011199197,34.0485283,NA
Prubr_2_36C,143.9473904,-0.009759698,36.47264151,NA
Prubr_2_38C,134.8124496,-0.011817084,38.12897312,NA
Prubr_2_40C,123.4902106,-0.014553343,40.29573006,NA
Prubr_2_42C,109.8996397,-0.014293033,42.32605848,NA
Prubr_3_14C,247.1370249,-0.003389324,14.28786957,NA
Prubr_3_18C,246.2143212,-0.005252044,18.31254167,NA
Prubr_3_22C,234.8385781,-0.008408857,22.14226282,NA
Prubr_3_26C,217.3158515,-0.012975607,26.30315625,NA
Prubr_3_28C,202.6657462,-0.0140393,28.09071338,NA
Prubr_3_30C,190.1205935,-0.015908303,29.54468387,NA
Prubr_3_31C,179.3933208,-0.016321683,30.64329843,NA
Prubr_3_32C,168.7636152,-0.01945388,31.9854491,NA
Prubr_3_33C,154.1665123,-0.017485081,33.32886364,NA
Prubr_3_34C,151.1036325,-0.01784219,34.01006962,NA
Prubr_3_36C,138.6652122,-0.016543466,36.36630818,NA
Prubr_3_38C,130.0449506,-0.019131771,38.1624,NA
Prubr_3_40C,118.6777506,-0.020508934,40.23159877,NA
Prubr_3_42C,105.5444687,-0.019809752,42.27273684,NA
Prubr_5_14C,250.8086056,-0.00322307,14.36454658,NA
Prubr_5_18C,249.514256,-0.004807107,18.33515476,NA
Prubr_5_22C,238.744038,-0.009168423,22.22733974,NA
Prubr_5_26C,220.463324,-0.012207291,26.34808176,NA
Prubr_5_28C,205.1566251,-0.013933006,28.11605732,NA
Prubr_5_30C,192.2677645,-0.015815759,29.57623077,NA
Prubr_5_31C,181.0873927,-0.015399873,30.67992228,NA
Prubr_5_32C,169.4909471,-0.016685383,31.95221557,NA
Prubr_5_33C,158.2893856,-0.013857484,33.34994949,NA
Prubr_5_34C,154.2043742,-0.015842756,33.99660759,NA
Prubr_5_36C,141.4262136,-0.013198517,36.39925786,NA
Prubr_5_38C,132.637,-0.015602457,38.07780328,NA
Prubr_5_40C,121.0728003,-0.018519971,40.28419136,NA
Prubr_5_42C,108.1059207,-0.018066201,42.26178363,NA
Prubr_7_14C,240.8151976,-0.002951036,14.31876398,NA
Prubr_7_18C,239.1488635,-0.004873236,18.39079167,NA
Prubr_7_22C,228.4958669,-0.007646064,22.25096178,NA
Prubr_7_26C,210.0387517,-0.012527616,26.44010692,NA
Prubr_7_28C,195.8767538,-0.012670783,28.19579487,NA
Prubr_7_30C,183.9331985,-0.013435578,29.70402581,NA
Prubr_7_31C,174.056743,-0.013275255,30.7818299,NA
Prubr_7_32C,162.7522089,-0.017258435,32.09907784,NA
Prubr_7_33C,149.4481756,-0.013817063,33.37033333,NA
Prubr_7_34C,146.4804547,-0.014830505,34.1167707,NA
Prubr_7_36C,134.3689295,-0.013090992,36.46547799,NA
Prubr_7_38C,125.3900898,-0.014681952,38.21278889,NA
Prubr_7_40C,114.5787968,-0.016529379,40.40069565,NA
Prubr_7_42C,101.5498446,-0.016394977,42.45205882,NA
Prubr_8_14C,246.8111632,-0.001914847,14.17426708,NA
Prubr_8_18C,242.8695009,-0.002806616,18.25375595,NA
Prubr_8_22C,232.7852564,-0.005101581,22.15455414,NA
Prubr_8_26C,214.9874835,-0.010971507,26.27567296,NA
Prubr_8_28C,200.392364,-0.008341973,28.08901923,NA
Prubr_8_30C,189.3415728,-0.008576381,29.55647742,NA
Prubr_8_31C,179.0829691,-0.008423085,30.64095408,NA
Prubr_8_32C,168.7143056,-0.010310595,31.98431737,NA
Prubr_8_33C,156.9267681,-0.008548838,33.32205584,NA
Prubr_8_34C,151.6906877,-0.010932975,33.97303846,NA
Prubr_8_36C,139.6788436,-0.008229819,36.37524051,NA
Prubr_8_38C,131.1608313,-0.009749469,38.05026257,NA
Prubr_8_40C,120.4527675,-0.01231574,40.25296894,NA
Prubr_8_42C,107.1783564,-0.012692115,42.21034302,NA
Prubr_9_14C,250.6573574,-0.002651447,14.30354658,NA
Prubr_9_18C,247.8784195,-0.003970954,18.36674405,NA
Prubr_9_22C,237.8377578,-0.006994583,22.21338217,NA
Prubr_9_26C,220.4459743,-0.010365364,26.26476582,NA
Prubr_9_28C,205.6745126,-0.011130564,28.13599359,NA
Prubr_9_30C,192.6513441,-0.014039995,29.59550968,NA
Prubr_9_31C,181.7851578,-0.013861614,30.64687817,NA
Prubr_9_32C,171.391702,-0.01518441,32.01007784,NA
Prubr_9_33C,158.9510972,-0.011185778,33.30948223,NA
Prubr_9_34C,154.6356278,-0.012795686,34.02269231,NA
Prubr_9_36C,142.9796231,-0.011651719,36.39826582,NA
Prubr_9_38C,134.5000931,-0.013943782,38.04622472,NA
Prubr_9_40C,122.2224786,-0.016870245,40.24456522,NA
Prubr_9_42C,108.8107046,-0.016256827,42.2544593,NA
PrubrBk_4_14C,232.4201186,-0.000269647,14.18064596,NA
PrubrBk_4_18C,226.5667736,-0.000908809,18.2747381,NA
PrubrBk_4_22C,215.7749046,-0.001754573,22.22908333,NA
PrubrBk_4_26C,199.6016505,-0.002415708,26.33850314,NA
PrubrBk_4_28C,186.1101071,-0.003575044,28.1002293,NA
PrubrBk_4_30C,177.2281812,-0.00347978,29.56698065,NA
PrubrBk_4_31C,168.0582108,-0.002590659,30.64321354,NA
PrubrBk_4_32C,158.8904823,-0.002512784,31.99337725,NA
PrubrBk_4_33C,149.3812048,-0.001223188,33.35256061,NA
PrubrBk_4_34C,143.0062445,-0.003450771,33.96705063,NA
PrubrBk_4_36C,131.6654995,-0.001638903,36.38733962,NA
PrubrBk_4_38C,123.3490302,-0.003171978,38.04151087,NA
PrubrBk_4_40C,112.9253116,-0.003628437,40.24734568,NA
PrubrBk_4_42C,101.7502171,-0.004252896,42.23359649,NA
PrubrBk_6_14C,258.6888623,-0.000629775,14.1767764,NA
PrubrBk_6_18C,253.0559771,-0.001370481,18.23805357,NA
PrubrBk_6_22C,242.4957674,-0.003222039,22.19800637,NA
PrubrBk_6_26C,225.2033434,-0.004635513,26.33432704,NA
PrubrBk_6_28C,208.8712203,-0.005378427,28.17059236,NA
PrubrBk_6_30C,196.6851732,-0.005031253,29.68945161,NA
PrubrBk_6_31C,186.95412,-0.001983942,30.75577835,NA
PrubrBk_6_32C,177.0486927,-0.004334153,32.07150898,NA
PrubrBk_6_33C,165.1714697,-0.001693226,33.45575758,NA
PrubrBk_6_34C,158.8820987,-0.003883205,34.01612102,NA
PrubrBk_6_36C,146.6569397,-0.002395237,36.4127044,NA
PrubrBk_6_38C,137.3100215,-0.003511884,38.15471823,NA
PrubrBk_6_40C,124.6979052,-0.003828761,40.34635802,NA
PrubrBk_6_42C,113.6001885,-0.005541952,42.27275439,NA
Ptube_10_14C,268.1203448,-0.002725444,14.48683019,NA
Ptube_10_18C,264.3875357,-0.003007206,18.04431613,NA
Ptube_10_22C,249.3590853,-0.004516838,22.05465409,NA
Ptube_10_26C,227.9972399,-0.006160344,26.04035458,NA
Ptube_10_28C,211.0963106,-0.006460098,27.78365482,NA
Ptube_10_30C,200.0631662,-0.006645763,29.90360127,NA
Ptube_10_32C,188.8782239,-0.006343083,31.9041859,NA
Ptube_10_34C,178.9102857,-0.007124691,33.88409032,NA
Ptube_10_36C,166.9682937,-0.006682103,35.9310641,NA
Ptube_10_38C,153.899813,-0.00878031,37.96440645,NA
Ptube_2_14C,257.4142506,-0.003835711,14.32118634,NA
Ptube_2_18C,252.0744135,-0.003977587,18.21701299,NA
Ptube_2_22C,239.735306,-0.005943748,22.10601258,NA
Ptube_2_26C,219.3019436,-0.00864363,26.13845418,NA
Ptube_2_28C,203.2350528,-0.009166411,27.87119289,NA
Ptube_2_30C,191.9706021,-0.008575086,29.99467722,NA
Ptube_2_32C,180.5845927,-0.008347143,31.98888462,NA
Ptube_2_34C,170.9741088,-0.010124982,33.92410968,NA
Ptube_2_36C,159.6714012,-0.009827869,35.988,NA
Ptube_2_38C,147.4947814,-0.010938612,38.02864516,NA
Ptube_3_14C,252.223889,-0.002665587,14.48408125,NA
Ptube_3_18C,248.495413,-0.002979286,18.07572078,NA
Ptube_3_22C,234.4806508,-0.005123099,22.01898113,NA
Ptube_3_26C,214.2993709,-0.00707411,26.05114741,NA
Ptube_3_28C,199.2864955,-0.007150843,27.77792893,NA
Ptube_3_30C,188.4626872,-0.008217657,29.91661392,NA
Ptube_3_32C,177.8523448,-0.007367523,31.9181859,NA
Ptube_3_34C,168.6676358,-0.007756993,33.88373548,NA
Ptube_3_36C,157.6245072,-0.00815648,35.93356688,NA
Ptube_3_38C,145.5864552,-0.009672081,37.94130323,NA
Ptube_4_14C,233.7814482,-0.002939119,14.2084375,NA
Ptube_4_18C,228.6839204,-0.004112121,18.10737013,NA
Ptube_4_22C,215.2543386,-0.0052139,22.06125316,NA
Ptube_4_26C,197.136011,-0.006716648,26.10307968,NA
Ptube_4_28C,183.3317928,-0.00655688,27.81190863,NA
Ptube_4_30C,173.3585526,-0.006818412,29.94279747,NA
Ptube_4_32C,162.2503671,-0.006414183,31.94864744,NA
Ptube_4_34C,153.7956658,-0.006914476,33.90355484,NA
Ptube_4_36C,143.8009935,-0.007114385,35.96225,NA
Ptube_4_38C,132.537639,-0.008631219,37.93183871,NA
Ptube_5_14C,255.3837828,-0.003687737,14.5397125,NA
Ptube_5_18C,250.4505888,-0.004139409,18.09595455,NA
Ptube_5_22C,237.8207801,-0.005296265,22.03571698,NA
Ptube_5_26C,217.3987119,-0.007769794,26.05681275,NA
Ptube_5_28C,201.3276635,-0.008079818,27.81105584,NA
Ptube_5_30C,190.2610862,-0.008370197,29.9378481,NA
Ptube_5_32C,179.6431602,-0.007462689,31.91769872,NA
Ptube_5_34C,170.3614156,-0.008260501,33.90854194,NA
Ptube_5_36C,159.4752525,-0.007834085,35.92634615,NA
Ptube_5_38C,146.5358209,-0.012177775,37.99154194,NA
Ptube_6_14C,257.038213,-0.003068737,14.55483125,NA
Ptube_6_18C,252.5252879,-0.003566638,18.11830968,NA
Ptube_6_22C,238.5809891,-0.004984348,22.07745283,NA
Ptube_6_26C,218.0899169,-0.007720619,26.08245817,NA
Ptube_6_28C,202.3185717,-0.007333484,27.84232487,NA
Ptube_6_30C,190.9863703,-0.007874776,29.9595443,NA
Ptube_6_32C,180.0029021,-0.007321734,31.96575,NA
Ptube_6_34C,170.2211799,-0.008916554,33.94134615,NA
Ptube_6_36C,159.3344967,-0.008281396,35.95223718,NA
Ptube_6_38C,147.0002348,-0.010288593,37.98582581,NA
Ptube_7_14C,245.9438131,-0.002678655,14.273725,NA
Ptube_7_18C,241.4966973,-0.003120966,18.14967742,NA
Ptube_7_22C,227.9248646,-0.003503379,22.13442767,NA
Ptube_7_26C,208.7000635,-0.005616646,26.14546614,NA
Ptube_7_28C,193.3806021,-0.005505664,27.91106091,NA
Ptube_7_30C,182.6793171,-0.005475394,30.03407595,NA
Ptube_7_32C,176.9293727,-0.020442492,32.35005485,NA
Ptube_7_34C,163.0271762,-0.006527466,34.00767949,NA
Ptube_7_36C,151.9013017,-0.006602139,36.02982051,NA
Ptube_7_38C,140.3219034,-0.0077812,38.04709677,NA
Ptube_9_14C,253.447242,-0.003945673,14.40934591,NA
Ptube_9_18C,250.0535944,-0.003881508,18.05049677,NA
Ptube_9_22C,235.3288537,-0.005657642,22.06831447,NA
Ptube_9_26C,215.1620386,-0.006038497,26.13084462,NA
Ptube_9_28C,201.0771375,-0.00785127,27.81049239,NA
Ptube_9_30C,190.6441623,-0.007719975,29.95120886,NA
Ptube_9_32C,179.2544636,-0.007820244,31.91364103,NA
Ptube_9_34C,170.287193,-0.008433205,33.9216129,NA
Ptube_9_36C,159.4189358,-0.00881573,35.94383333,NA
Ptube_9_38C,146.2604819,-0.011102281,37.98026452,NA
PtubeBk_1_14C,255.5685613,-0.000790704,14.04259006,NA
PtubeBk_1_18C,251.8002695,-0.001125068,18.06381169,NA
PtubeBk_1_22C,234.9894234,-0.001482166,22.15363924,NA
PtubeBk_1_26C,217.7087876,-0.002222027,26.11916733,NA
PtubeBk_1_28C,201.9051105,-0.002598318,27.82427778,NA
PtubeBk_1_30C,191.2759153,-0.002612787,29.95517308,NA
PtubeBk_1_32C,181.1615159,-0.001933788,31.96898718,NA
PtubeBk_1_34C,171.2666726,-0.00264544,33.92250641,NA
PtubeBk_1_36C,159.8286696,-0.002501043,35.96653205,NA
PtubeBk_1_38C,147.5718691,-0.003703873,37.96349032,NA
PtubeBk_8_14C,250.0511375,-0.000827679,14.21055,NA
PtubeBk_8_18C,246.3777561,-0.000935564,18.12469677,NA
PtubeBk_8_22C,232.3221507,-0.0014974,22.06146541,NA
PtubeBk_8_26C,212.8726653,-0.002931314,26.10217131,NA
PtubeBk_8_28C,197.7430055,-0.002108859,27.80072081,NA
PtubeBk_8_30C,187.9114585,-0.002106876,29.94155063,NA
PtubeBk_8_32C,177.8967975,-0.00170942,31.92784615,NA
PtubeBk_8_34C,167.5203815,-0.002213602,33.99654187,NA
PtubeBk_8_36C,156.9940561,-0.002926023,35.89594231,NA
PtubeBk_8_38C,144.9644352,-0.003574869,37.92756129,NA
Sarg_1_14C_D,293.7533574,-0.007285546,14.22258333,NA
Sarg_1_14C,287.2358435,0.042316032,14.33297727,NA
Sarg_1_18C_D,271.8057359,-0.010903609,18.19654545,NA
Sarg_1_18C,258.3915074,0.041514794,18.11115,NA
Sarg_1_22C_D,276.3615498,-0.019745082,22.51696842,NA
Sarg_1_22C,245.7000198,0.059623799,21.95394915,NA
Sarg_1_26C_D,264.0142205,-0.016059393,25.99066071,NA
Sarg_1_26C,226.4694115,0.065799742,25.80704444,NA
Sarg_1_28C_D,267.5757682,-0.024132688,28.27075806,NA
Sarg_1_28C,239.2279549,0.084203162,27.80612195,NA
Sarg_1_30C_D,227.3899628,-0.01830876,29.89702817,NA
Sarg_1_30C,198.3287259,0.074841824,29.81161404,NA
Sarg_1_32C_D,228.0258105,-0.019334651,32.26964045,NA
Sarg_1_32C,186.868101,0.081178271,32.02060976,NA
